Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
146,147,大荔新闻资讯,:【我县群众鸣笛默哀悼念，坚信疫情必将战胜】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院决定，2020年4月4日举行全国性哀悼活动。当天上午10时，我县城区上空鸣起警报，广大群众或停车鸣笛或驻足默哀，表达哀悼之情。上午10时整，我县城区上空开始http://t.cn/A6ZDiZXE,0,0,0,04月07日
147,148,簧小鸭,:采访结束时正是上午10时。窗外警报响起，钟南山站起身，腰板挺直，静立默哀。“中国的医务人员始终无愧于‘白衣天使’的称号”，他说，这次举行全国性哀悼活动，也是对被新冠病毒感染牺牲医务人员的认可和尊重，是从人们的内心肯定这些白衣战士的贡献。#跟新浪看热点#专访院士钟南山：医生看的不是病，而是病人,0,0,0,04月07日
148,149,平安开封繁塔派出所,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
149,150,十堰市郧阳区科协,4月4日，全国哀悼，下半旗志哀。为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院今天发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时起，全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
150,151,睿玥爱刘诗诗,:#明日部分电视剧排播暂停#对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞表达我们深切的哀悼，2020年4月4日举行全国性哀悼活动,1,0,0,04月07日
151,152,十堰市郧阳区胡家营镇,4月4日，全国哀悼，下半旗志哀。为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院今天发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时起，全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
152,153,匡俏茗,:4月4日举行全国性哀悼活动  致敬抗疫英雄??,0,0,0,04月07日
153,154,长白山森工集团,:天桥岭林业有限公司举行哀悼活动#延边林业战“疫”进行时#为表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，按照国务院办公厅关于《为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知》要求，天桥岭林业有限公司于4月4日举行哀悼活动。http://t.cn/A6ZDLqcd,0,0,0,04月07日
154,155,达旗发改局,:微博参与#倡移风易俗，过别样清明#清明节，致敬生命不再重启的英雄春风散去阴霾，万物迎来复苏。告别拼了命的三月，我们迎来人间四月天。四月天，春光里的中国正在重启。又是一年清明节，站在这个用生命拼出来的春天里，更多的生命值得我们记住：3月30日，四川西昌突发森林火灾，31日凌晨，宁南县组织的专业打火队21人在一名当地向导带领下，去往泸山背侧火场指定地点集结途中失联。经搜寻，19人遇难，其中18名为打火队员，1名为当地向导，19个宝贵的生命永远定格在了2020年的春天。4月2日湖北省人民政府评定王兵、冯效林、江学庆、刘智明、李文亮、张抗美、肖俊、吴涌、柳帆、夏思思、黄文军、梅仲明、彭银华、廖建军等14名牺牲在新冠肺炎疫情防控一线的人员为首批烈士。他们奋不顾身、坚守一线，同时间赛跑，与病魔较量，日夜守护人民群众生命安全和身体健康。4月3日，国务院发布公告，为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时起全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。因为新冠肺炎疫情，很多个生命永远定格在了2020年的春天。19年前的4月1日，美军飞机飞入南海上空，与中国战机碰撞。飞行员跳伞，下落不明。14个昼夜，近10万人不间断搜寻，依然没能找到他…他是海空卫士王伟，用忠诚飞完了生命的最后航程，他的生命永远定格在了2001年的春天。因为每一位平凡英雄的努力，岁月静好，今年因为更多英雄的付出，按下暂停键的每一座城市都在重新启动，然而有些人的生命永远无法重启。又是一年清明节，让我们一起向无法重启的生命致敬。未来的每一天，惟愿每一次逆行都能平安归来。（达旗发改委   王珍）@文明达拉特@文明鄂尔多斯,0,0,0,04月07日
155,156,茹茹籽y,:4月4日举行全国性哀悼活动，你有什么想说的？,47,1,6,04月07日
156,157,海南友谊商业广场,:#4月4日举行全国性哀悼活动#友|愿逝者安息谊|愿生者奋发商|愿祖国昌盛业|向英雄致敬  海南友谊商业广场的微博视频,0,0,0,04月07日
157,158,中佛网官方微博,:#4月4日举行全国性哀悼活动##清明节祭英烈#铭记英雄·缅怀同胞——上海市宝山区各寺院向抗疫牺牲烈士和逝世阅读全文→http://t.cn/A6ZDzql94月4日清明，全国哀悼日，上海市宝山区各寺院僧众向抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞致以深切哀悼，并为逝者诵经回向。上午10时，汽笛声与警报的悲鸣，各寺院下半旗志哀，全体僧众肃立默哀三分钟，向牺牲烈士和逝世同胞表达敬意与哀思。随后，各寺院僧众诵经回向，祈愿佛力加被，疫情消弭，生者坚强，逝者安息！,1,0,0,04月07日
158,159,广州市交通技师学院,:发布了头条文章：《国务院公告：2020年4月4日举行全国性哀悼活动》  国务院公告：2020年4月4日举行全国性哀悼活动,0,0,0,04月07日
159,160,衡阳晚报,:#衡阳身边事#【衡阳野鸡哥”全国哀悼日娱乐被依法处置】2020年4月4日举行全国性哀悼活动，全国停止公共娱乐活动。 当天下午4时许，衡阳县金溪镇32岁男子贺某在自己的抖音帐号“衡阳野鸡哥”发布K歌视频，引起网友的愤慨和谴责，衡阳县公安快速作出反应并处理。详情请戳：“衡阳野鸡哥”全国哀悼日发布这一抖音视频，被依法处理！,0,1,0,04月07日
160,161,新途径教育,:#面试新途径##新途径加油站#【面试每日一模拟】清明时节，追思悠悠。2020年4月4日，中华人民共和国举行全国性哀悼活动，全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞致以深切哀悼，全国和驻外使领馆降半旗致哀，全国停止公共娱乐活动。请谈谈你的看法。#新途径教育##公务员[超话]##2020省考##面试#http://t.cn/A6ZeDFKO,3,0,0,04月07日
161,162,魏红生本尊,#4月4日举行全国性哀悼活动##清明祭英烈#【这一刻，#南京全城静止#！】2020年4月4日10:00，防空警报在南京上空拉响，表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切悼念。新街口、火车站、孙中山纪念馆、雨花台革命烈士陵园……全城静止，行人驻足默哀。#全中国默哀三分钟##致敬公安英雄##哀悼抗击新冠疫情牺牲烈士和逝世同胞##愿山河无恙#http://t.cn/A6Z8afbV,0,0,0,04月07日
162,163,lingDu72142,:《20岁的英国女护士为何自杀？》4月4日清明节，中国举国致哀。这是中国首次因为重大突发公共卫生事件举行的全国性的哀悼活动。著名的英国国王学院医院，有一名女护士自杀了。http://t.cn/A6Zeef2t,0,0,0,04月07日
163,164,平安西夏,:#战胜新型冠状病毒#【致敬英雄 缅怀同胞】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院昨天发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时，西夏公安分局机关与各派出所值班人员默哀3分钟，汽车鸣笛，防空警报鸣响……http://t.cn/A6ZeB9DD,0,0,0,04月07日
164,165,楠城邶笙,:分享烟波暮影 的@绿洲动态：#4月4日举行全国性哀悼活动#「清明追思 家国永念」 58679，每一个数字，都是生命的逝去这是中...绿洲,1,0,0,04月07日
165,166,茂名市发展和改革局,:国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知  国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）,0,0,0,04月07日
166,167,茂名市发展和改革局,:国务院公告:4月4日举行全国性哀悼活动http://t.cn/A6Ze6O6e,0,0,0,04月07日
167,168,他的宝宝520,:#4月4日举行全国性哀悼活动##明日部分电视剧排播暂停#赞 明日全国哀悼，部分电视剧排播暂停，你为这个决定点赞吗?,0,0,0,04月07日
168,169,南部检察,:【钟南山：举行全国性哀悼活动，是对医务人员抗疫的认可和尊重】 4月4日上午，国家卫健委高级别专家组组长、中国工程院院士钟南山接受中央纪委国家监委网站和中国纪检监察报专访，解答当前疫情形势的最新判断，分享自己的经历和感悟。采访结束时已临近上午10点。当窗外响起防空警报声音，钟南山在办公室静立默哀，向抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞表达深切哀悼。钟南山在采访时表示，举行全国性哀悼活动，也是对医务人员抗击疫情的认可和尊重，是真正从大家心目中肯定这些战士们的贡献。http://t.cn/A6ZR4JEQ,0,0,0,04月07日
169,170,用户7432427604,:@文明西安#追思英烈  清明倡文明#4日举行全国性哀悼活动##悼念逝者 致敬英雄#,0,0,0,04月07日
170,171,皮特阿吉,:全国性哀悼活动举行全国性哀悼活动举行,0,0,0,04月07日
171,172,凤凰网江西频道,:#南昌城事#【光大银行南昌分行开展清明祭英烈主题党日团日活动】4月4日上午，光大银行南昌分行党委按照国务院举行全国性哀悼活动的公告精神，组织分行党员、团员开展清明祭英烈主题党日和主题团日活动。清明祭英烈，鲜花寄哀思。当天上午10时整，光大银行南昌分行组织辖区南昌、九江、赣州、上饶、宜春、吉安6个设区市46家营业网点200多名在岗值班员工与广大客户一起，庄严肃立，默哀3分钟，以此表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼。http://t.cn/A6Ze9y4L,1,0,0,04月07日
172,173,茂名商务微博,:国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知  国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）,0,0,0,04月07日
173,174,茂名商务微博,:国务院公告:4月4日举行全国性哀悼活动http://t.cn/A6Ze6O6e,0,0,0,04月07日
174,175,魏红生本尊,#4月4日举行全国性哀悼活动##清明祭英烈#【这一刻，#南京全城静止#！】2020年4月4日10:00，防空警报在南京上空拉响，表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切悼念。新街口、火车站、孙中山纪念馆、雨花台革命烈士陵园……全城静止，行人驻足默哀。#全中国默哀三分钟##致敬公安英雄##哀悼抗击新冠疫情牺牲烈士和逝世同胞##愿山河无恙#http://t.cn/A6Z8afbV,0,0,0,04月07日
175,176,徐康22917,【转发传递！今天，#全中国默哀三分钟#】为表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，2020年4月4日举行全国性哀悼活动。全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时起，全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。现场直播↓↓http://t.cn/A6ZQgHqs.,0,0,0,04月07日
176,177,广东省自然资源厅,:国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）_政府信息公开专栏 国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）,0,0,0,04月07日
177,178,商丘日报,:【市民驻足为抗疫牺牲烈士和逝世同胞默哀】4月4日，在日月湖景区，市民驻足为抗疫牺牲烈士和逝世同胞默哀。当天，我国举行全国性哀悼活动，各地民众深切哀悼抗击新冠肺炎疫情牺牲烈士和逝世同胞。#商丘随拍#记者 邢栋 摄,6,0,0,04月07日
178,179,广东省茂名市科技局,:国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知  国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）,0,0,0,04月07日
179,180,宁海新闻网,:【为抗疫逝者哀悼 我县降半旗志哀】4月4日，清明节。这也是个格外特殊的日子。为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院决定于4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。为抗疫逝者哀悼 我县降半旗志哀,0,0,0,04月07日
180,181,疯狂的美雪雪,:4月4日举行全国性哀悼活动 天安门下半旗志哀#花样宅家挑战##那些治愈的笑话#疯狂的美雪雪的微博视频,0,0,0,04月07日
181,182,爱我大兴社区网,:为落实国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知，4月3日下午大兴区委常委、副区长石银峰同志对大兴区防空警报鸣响准备工作进行了检查。区人防办党组书记、主任张帆及相关属地主要负责同志陪同检查。石银峰同志首先来到了大兴区防空警报控制分中心，了解了大兴区防空警报鸣响工作安排、点位设置、人员部署、鸣响方式等情况。随后到清源街道彩虹新城实地检查警报设点单位，对警报运维记录、设备运行情况进行了检查，并就落实防空警报鸣响工作提出了具体要求：一是要高度重视，把警报鸣响作为一项重要的政治任务，切实做好此次警报鸣响工作，保证大兴区警报鸣响率为100%。二是要做好全区各警报器检查检测等准备工作，发现问题及时解决并上报。三是各属地和警报设点单位要落实属地和实施主体责任，每个警报设置点要有专人现场值守，注意检查所属区域内警报器执行情况，确保万无一失。要做好人员、器材的补充与调整工作，把警报鸣响作为一次实战锻炼和对工作的实际检验。转载自@北京大兴人防,0,0,0,04月07日
182,183,羽人飞007,#特朗普称已派最好的公司帮约翰逊治疗#【#英国首相病情恶化转入icu#特朗普：很严重 已派最好的公司帮他治疗】据天空新闻网6日报道，英国首相约翰逊病情恶化，被转入重症监护室。6日下午，特朗普在白宫出席记者会，他表示“向我的一位非常好的朋友、我们国家的一位朋友致以最良好的祝愿”。我们派出2家最好的制药公司，还联系了约翰逊的医生，当被送到ICU，情况就非常严重了”。http://t.cn/A6ZdmFMo（@海客新闻，LS ）,0,0,0,04月07日
183,184,髦线菟,:4月4日战“疫”日报：今日举行全国性哀悼活动4月4日战“疫”日报：今日举行全国性哀悼活动http://t.cn/A6Zew5DS,0,0,0,04月07日
184,185,微东港,:2020.04.03 国务院公告：2020年4月4日举行全国性哀悼活动  微东港的微博视频,0,0,0,04月07日
185,186,汝州新闻资讯,:【汝州二高举行全国哀悼日活动】4月4日上午，汝州二高在书生广场举行“致敬·2020清明祭英烈”网上祭扫暨全国性哀悼活动，向抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼。校长杨军伟携全体中层以上干部参加。上午九点五十八分，活动正式开始，全体肃立，在书生广场国旗升起后举行下http://t.cn/A6ZgrM30,0,0,0,04月07日
186,187,我是嘉豪_Carl,:#4月4日举行全国性哀悼活动#总有人愿意为了你，战胜所有的恐惧和不安,3,0,0,04月07日
187,188,姚小三2018,#4月4日举行全国性哀悼活动##清明祭英烈#【这一刻，#南京全城静止#！】2020年4月4日10:00，防空警报在南京上空拉响，表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切悼念。新街口、火车站、孙中山纪念馆、雨花台革命烈士陵园……全城静止，行人驻足默哀。#全中国默哀三分钟##致敬公安英雄##哀悼抗击新冠疫情牺牲烈士和逝世同胞##愿山河无恙#http://t.cn/A6Z8afbV,0,0,0,04月07日
188,189,茂名市人民政府办公室,:国务院关于修改和废止部分行政法规的决定  政府信息公开专栏国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知  国务院办公厅关于为新冠肺炎疫情牺牲烈士和逝世同胞举行全国性哀悼活动的通知（国办发明电〔2020〕12号）,0,0,0,04月07日
189,190,现代教育官微,:#4月4日举行全国性哀悼活动#4月4日上午，迎泽区港道小学全体师生及家长举行了特别的哀悼仪式。10时起，港道小学的国旗下半旗至哀，全校师生、家长宅家默哀3分钟。@迎泽区港道小学,0,0,0,04月07日
190,191,全真道士梁兴扬,:今天已经统计到449位抗疫殉职烈士，很多人特别惊讶说为什么到现在还增加这么多？在这里我想给大家解释一下：当我们最初开始统计这个名单的时候，面临着很大的压力，有人说这是丧事喜办，有人说这是拿牺牲来洗白政府，有人说我们在给政府抹黑，有人说为什么你这个道士来统计官媒在干什么，我们的小伙伴@苍苍苍焱甚至被人肉和威胁恐吓。从一开始质疑就不断，我们也不知道做了这个事情对不对？我们也不知道他们的牺牲什么时候能够得到肯定？我相信政府部门也有这样的顾虑，我理解他们的难处，当时我就这样说的：我们的政府，我们的媒体在忙着更重要的事情，在忙着抗击疫情，我有这个能力，那么我去做这点事情没什么。无论怎么说，如果一开始政府介入，可能面对非议、面对质疑；政府不方便出面，我作为一个普通中国人站出来怕什么呢？我们不能一味地围观，一味的质疑、一味的反对、一味的写日记、一味的找政府黑点，我们应该做自己该做的事情，做自己能做的事情，脏活累活背黑锅的活没人敢干，我们去干就可以了，无所谓。我们所做的只不过是想让更多人知道他们的牺牲，知道他们为我们付出了生命，不是每一个人都是李文亮，不是每个人都有点可以吃人血馒头，不是每一个人都能引起这么多的关注。有的人是保安，有的人是志愿者，有的人是村民，有的人是教师，有的人是村医，他们牺牲的消息在浩如烟海的互联网信息中很不起眼，好多就在几十个浏览量的镇政府公众号，我们可能要花费半个月，甚至更长的时间才能确认他们的名字和信息。还有一些人到现在，我们都不知道他的年龄、牺牲原因、牺牲时间，我们只能从政府相关的历史公告里知道他们的名字，所以他们充满了？。现在非常高兴，看到了#4月4日举行全国性哀悼活动#，国家和政府对这些抗疫烈士进行了公正的评价，一些地方政府也打消了疑虑，更多的烈士信息披露出来，那些在二三月份疫情最严重的时候牺牲的人，我们知道了他们的名字，所以你们看到名单增加很快。他们为我们牺牲了，他们为我们已经牺牲了这么长时间，我们才知道，他们的名字是一种悲痛，也是一种无奈，但无论如何我们必须记住他们的名字。感谢所有为我们提供信息的网友，感谢所有为我们提供信息的相关部门，感谢所有为我们提供信息的媒体，感谢所有为我们提供信息的烈士家属，感谢所有为我们付出生命的人，感谢所有在非常时期保护我们工作的相关部门和朋友们。#用血肉筑起新的长城#,3070,665,280,04月07日
191,192,清风二七五里堡,#要闻要论#【人民日报评论员：缅怀逝者 勇毅前行】　清明时节，追思悠悠。2020年4月4日，中华人民共和国举行全国性哀悼活动，全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞致以深切哀悼，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。（中纪网）,0,0,0,04月07日
192,193,官方我超美,:#4月4日举行全国性哀悼活动##明日部分电视剧排播暂停#这种活动应该是人们由内而外的愿意 明日全国哀悼，部分电视剧排播暂停，你为这个决定点赞吗?,1,0,0,04月07日
193,194,蓝山新闻,:【我县防空袭警报试鸣工作圆满成功】根据国务院相关通知要求，为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，2020年4月4日举行全国性哀悼活动。我县在城区范围内组织防空袭警报试鸣。上午10时00分开始，统一发放防空袭解除警报，我县上空响起了响亮的防空警报声。10时03分结束，警报试鸣工作圆满成功，防空警报覆盖率和鸣响率均达到100%。http://t.cn/A6Zg8y0p,0,0,0,04月07日
194,195,十堰市生态环境局郧阳分局,4月4日，全国哀悼，下半旗志哀。为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院今天发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。4月4日10时起，全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
195,196,用户5840894819,:#明日部分电视剧排播暂停##4月4日举行全国性哀悼活动#会的，致敬英雄！致敬所有逆行者！ 明日全国哀悼，部分电视剧排播暂停，你为这个决定点赞吗?,0,0,0,04月07日
196,197,新生7312366000,:他说，这次举行全国性哀悼活动，也是对被新冠病毒感染牺牲医务人员的认可和尊重，是从人们的内心肯定这些白衣战士的贡献。http://t.cn/A6ZgiOoT,0,0,0,04月07日
197,198,成都民政,:【清明追思 缅怀英烈  成都市儿童福利院举行清明哀悼活动】#蓉城民政#为表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，积极响应国务院举行全国性哀悼活动的通知，4月4日上午，成都市儿童福利院犀浦院区组织部分教职员工和儿童在国旗下举行悼念仪式，在鸣笛声中默哀三分钟。10点整，防空警报声起，风笛长鸣寄哀思，这是我们对抗疫烈士英雄的最高致敬，是对逝世同胞的深切缅怀。在这场疫情防控战争中，成都市儿童福利院众志成城筑牢了疫情防控战线，保卫了孤残儿童的生活家园。成都市儿童福利院全体职工将继续带着这份斗志，坚定信心打赢这场战役。（据 成都市儿童福利院）,1,0,0,04月07日
198,199,二元琪酱537,#特朗普称已派最好的公司帮约翰逊治疗#【#英国首相病情恶化转入icu#特朗普：很严重 已派最好的公司帮他治疗】据天空新闻网6日报道，英国首相约翰逊病情恶化，被转入重症监护室。6日下午，特朗普在白宫出席记者会，他表示“向我的一位非常好的朋友、我们国家的一位朋友致以最良好的祝愿”。我们派出2家最好的制药公司，还联系了约翰逊的医生，当被送到ICU，情况就非常严重了”。http://t.cn/A6ZdmFMo（@海客新闻，LS ）,0,0,0,04月07日
199,200,新生7312366000,:他说，这次举行全国性哀悼活动，也是对被新冠病毒感染牺牲医务人员的认可和尊重，是从人们的内心肯定这些白衣战士的贡献。http://t.cn/A6ZgiOoT,0,0,0,04月07日
200,201,fangbinjie,:#4月4日举行全国性哀悼活动#哀悼不能只是这一天，这一天的所有行为仿佛是在强制我们去哀悼，可是以后呢？我们就可以忘记了么？这一天的哀悼有意义么？为什么这一天里所有时间我看到的都是沉痛的、悲壮的、灰色的，而且这些还都不是我选择的？真正的纪念，永远不是通过禁娱、换灰色头像来表达的。我希望的哀悼，是哪怕游戏依旧、娱乐往常，可人们心里永远记得那一年，那些人。此外，这一天我们所看到的所有新闻都是灰色的、悲痛的，同理心强的我们难免不收到影响，国家在今天所做的一切都是希望我们能够铭记，这一点我完全同意。但是为什么要通过让我们失去选择我们自己想看到的来达到目的呢？哀悼从来都是发自内心的，这种强制性哀悼很可能会适得其反。,0,0,0,04月07日
201,202,杭州市房地产开发实业有限公司,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
202,203,文明开封市不动产登记中心,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
203,204,老杨白菜省钱,:【四种孕期营养成就宝宝好视力】一、阿尔法亚麻酸，坚果类如核桃，深海鱼如石斑、鲑鱼、金枪鱼，或鱼油中均富含阿尔法亚麻酸；二、维生素A，在绿叶食物、动物肝脏、奶制品和禽蛋里；三、牛磺酸，鱼类和贝类中其含量最丰富；四、维生素B1，广泛存在于天然食物中，肉类、豆类、花生及粮谷类以果类等。#4月4日举行全国性哀悼活动#,0,0,0,04月07日
204,205,青白江工管委,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
205,206,天津滨海交警,:【港南大队民警默哀鸣笛深切哀悼抗疫烈士和逝世同胞】为表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，4月4日举行全国性哀悼活动。10时，港南大队全体在岗民警、辅警暂停工作，以脱帽默哀、警车停车鸣笛三分钟的方式，深切哀悼抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞，用最庄严的方式表达对生命的敬重。港南大队4月4日,2,0,0,04月07日
206,207,杞县职业中等专业学校,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
207,208,杞县职业中等专业学校,【国务院公告：2020年4月#4日举行全国性哀悼活动#】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。#4月4日10时起全国人民默哀3分钟#，汽车、火车、舰船鸣笛，防空警报鸣响。,0,0,0,04月07日
208,209,乌达检察,:国务院公告：4月4日举行全国性哀悼活动！国务院公告：4月4日举行全国性哀悼活动！,0,0,0,04月07日
209,210,开化县检察院,:【人民日报评论员：缅怀逝者 勇毅前行】2020年4月4日，中华人民共和国举行全国性哀悼活动，全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞致以深切哀悼。这是对逝者的深切缅怀，这是对生命价值的崇扬。风雨过后，生活还将继续；逝者安息，生者自当坚强。让我们化悲痛为力量，继续攻坚克难，更加勇毅前行！http://t.cn/A6ZRuHPl,0,0,0,04月07日
210,211,肖家河街道兴蓉社区,【国务院发布公告：2020年4月4日举行全国性哀悼活动】为表达全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切哀悼，国务院今天发布公告，决定2020年4月4日举行全国性哀悼活动。在此期间，全国和驻外使领馆下半旗志哀，全国停止公共娱乐活动。http://t.cn/A6ZTjJYg，全国人民默哀3分钟，汽车、火车、舰船鸣笛，防空警报鸣响。http://t.cn/z82JCyw,0,0,0,04月07日
211,212,固阳反邪,#今日清明#【国务院公告：#4月4日举行全国性哀悼活动#,0,0,0,04月07日
212,213,邵武检察,#南检君分享#【国务院：2020年4月4日举行全国性哀悼活动,0,0,0,04月07日
213,214,秦州检察,:【人民日报评论员：缅怀逝者 勇毅前行】2020年4月4日，中华人民共和国举行全国性哀悼活动，全国各族人民对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞致以深切哀悼。这是对逝者的深切缅怀，这是对生命价值的崇扬。风雨过后，生活还将继续；逝者安息，生者自当坚强。让我们化悲痛为力量，继续攻坚克难，更加勇毅前行！http://t.cn/A6ZRuHPl,3,0,5,04月07日
214,215,交通溧水,#4月4日举行全国性哀悼活动##清明祭英烈#【这一刻，#南京全城静止#！】2020年4月4日10:00，防空警报在南京上空拉响，表达对抗击新冠肺炎疫情斗争牺牲烈士和逝世同胞的深切悼念。新街口、火车站、孙中山纪念馆、雨花台革命烈士陵园……全城静止，行人驻足默哀。#全中国默哀三分钟##致敬公安英雄##哀悼抗击新冠疫情牺牲烈士和逝世同胞##愿山河无恙#http://t.cn/A6Z8afbV,0,0,0,04月07日
